Unnamed: 0,painting_index,img_src,painting_title,season,episode,num_colors,youtube_src,colors,color_hex,Black_Gesso,Bright_Red,Burnt_Umber,Cadmium_Yellow,Dark_Sienna,Indian_Red,Indian_Yellow,Liquid_Black,Liquid_Clear,Midnight_Black,Phthalo_Blue,Phthalo_Green,Prussian_Blue,Sap_Green,Titanium_White,Van_Dyke_Brown,Yellow_Ochre,Alizarin_Crimson,date,note,month,day,year
152,145,https://www.twoinchbrush.com/images/painting145.png,Tropical Seascape,12,9,12,https://www.youtube.com/embed/RrBsbqO9aqI,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Liquid Clear', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Prussian Blue', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#FFFFFF', '#000000', '#0C0040', '#021E44', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1987-06-24,,6,24,1987
153,146,https://www.twoinchbrush.com/images/painting146.png,Mountain at Sunset,12,10,13,https://www.youtube.com/embed/HCsCatvigtw,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Liquid Clear', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#FFFFFF', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1987-07-01,,7,1,1987
154,147,https://www.twoinchbrush.com/images/painting147.png,Soft Mountain Glow,12,11,12,https://www.youtube.com/embed/gOGJYHWjXgE,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1987-07-08,,7,8,1987
155,148,https://www.twoinchbrush.com/images/painting148.png,Mountain in an Oval,12,12,11,https://www.youtube.com/embed/1jRPshs27H8,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1987-07-15,,7,15,1987
156,149,https://www.twoinchbrush.com/images/painting149.png,Winter Mountain,12,13,7,https://www.youtube.com/embed/46vI20697HI,"['Alizarin Crimson', 'Bright Red', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Prussian Blue', 'Titanium White', 'Van Dyke Brown']","['#4E1500', '#DB0000', '#000000', '#0C0040', '#021E44', '#FFFFFF', '#221B15']",0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1987-07-22,,7,22,1987
157,124,https://www.twoinchbrush.com/images/painting124.png,Rolling Hills,13,1,12,https://www.youtube.com/embed/H4GyGrT7lEQ,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1987-09-02,,9,2,1987
158,125,https://www.twoinchbrush.com/images/painting125.png,Frozen Solitude,13,2,5,https://www.youtube.com/embed/kNZssD9zWlw,"['Dark Sienna', 'Midnight Black\r\n\r\n', 'Prussian Blue', 'Titanium White', 'Van Dyke Brown']","['#5F2E1F', '#000000', '#021E44', '#FFFFFF', '#221B15']",0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1987-09-09,,9,9,1987
159,126,https://www.twoinchbrush.com/images/painting126.png,Meadow Brook,13,3,13,https://www.youtube.com/embed/06W8GsWj2Yg,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Phthalo Green\r\n', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1987-09-16,,9,16,1987
160,127,https://www.twoinchbrush.com/images/painting127.png,Evening at Sunset,13,4,12,https://www.youtube.com/embed/7ZUQTXuDPaI,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1987-09-23,,9,23,1987
161,128,https://www.twoinchbrush.com/images/painting128.png,Mountain View,13,5,11,https://www.youtube.com/embed/dJfnAyDLwPY,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1987-09-30,,9,30,1987
162,129,https://www.twoinchbrush.com/images/painting129.png,Hidden Creek,13,6,10,https://www.youtube.com/embed/KmoRz01bm0Y,"['Black Gesso', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#000000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1987-10-07,,10,7,1987
163,130,https://www.twoinchbrush.com/images/painting130.png,Peaceful Haven,13,7,13,https://www.youtube.com/embed/j20pZ96E_CE,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Phthalo Green\r\n', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1987-10-14,,10,14,1987
164,131,https://www.twoinchbrush.com/images/painting131.png,Mountain Exhibition,13,8,10,https://www.youtube.com/embed/bgI3_1quJ18,"['Alizarin Crimson', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1987-10-21,,10,21,1987
165,132,https://www.twoinchbrush.com/images/painting132.png,Emerald Waters,13,9,9,https://www.youtube.com/embed/lLunPQBzW6g,"['Black Gesso', 'Cadmium Yellow', 'Dark Sienna', 'Midnight Black\r\n\r\n', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#000000', '#FFEC00', '#5F2E1F', '#000000', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1987-10-28,,10,28,1987
166,133,https://www.twoinchbrush.com/images/painting133.png,Mountain Summit,13,10,12,https://www.youtube.com/embed/kasGRkfkiPM,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1987-11-04,,11,4,1987
167,134,https://www.twoinchbrush.com/images/painting134.png,Cabin Hideaway,13,11,10,https://www.youtube.com/embed/NjTlW2NL1Lo,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Prussian Blue', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#000000', '#0C0040', '#021E44', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1987-11-11,,11,11,1987
168,135,https://www.twoinchbrush.com/images/painting135.png,Oval Essence,13,12,8,https://www.youtube.com/embed/q7WXF_BSEXw,"['Alizarin Crimson', 'Cadmium Yellow', 'Dark Sienna', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Phthalo Green\r\n', 'Titanium White', 'Van Dyke Brown']","['#4E1500', '#FFEC00', '#5F2E1F', '#000000', '#0C0040', '#102E3C', '#FFFFFF', '#221B15']",0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1987-11-18,,11,18,1987
169,136,https://www.twoinchbrush.com/images/painting136.png,Lost Lake,13,13,12,https://www.youtube.com/embed/9-ATP8xyDM0,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1987-11-25,,11,25,1987
170,111,https://www.twoinchbrush.com/images/painting111.png,Distant Mountains,14,1,13,https://www.youtube.com/embed/GpA9UM7QGag,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Phthalo Green\r\n', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1987-12-30,,12,30,1987
171,112,https://www.twoinchbrush.com/images/painting112.png,Meadow Brook Surprise,14,2,12,https://www.youtube.com/embed/Ov5oIHTAa10,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1988-01-06,,1,6,1988
172,113,https://www.twoinchbrush.com/images/painting113.png,Mountain Moonlight Oval,14,3,12,https://www.youtube.com/embed/CigXQtT6BPM,"['Alizarin Crimson', 'Black Gesso', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1988-01-13,,1,13,1988
173,114,https://www.twoinchbrush.com/images/painting114.png,Snowy Solitude,14,4,7,https://www.youtube.com/embed/1ZriQGhSFTM,"['Alizarin Crimson', 'Dark Sienna', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#5F2E1F', '#000000', '#0C0040', '#FFFFFF', '#221B15', '#C79B00']",0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1988-01-20,,1,20,1988
174,115,https://www.twoinchbrush.com/images/painting115.png,Mountain River,14,5,13,https://www.youtube.com/embed/CnMLKAGi0yM,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Phthalo Green\r\n', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1988-01-27,,1,27,1988
175,116,https://www.twoinchbrush.com/images/painting116.png,Graceful Mountains,14,6,12,https://www.youtube.com/embed/0uVe8T-vVVg,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1988-02-03,,2,3,1988
176,117,https://www.twoinchbrush.com/images/painting117.png,Windy Waves,14,7,14,https://www.youtube.com/embed/y6GVVjG4HMg,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Liquid Black', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Phthalo Green\r\n', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1988-02-10,,2,10,1988
177,118,https://www.twoinchbrush.com/images/painting118.png,On a Clear Day,14,8,11,https://www.youtube.com/embed/e63Cgln6Yag,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Prussian Blue', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1988-02-17,,2,17,1988
178,119,https://www.twoinchbrush.com/images/painting119.png,Riverside Escape Oval,14,9,13,https://www.youtube.com/embed/d83REwSGfGo,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Phthalo Green\r\n', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1988-02-24,,2,24,1988
179,120,https://www.twoinchbrush.com/images/painting120.png,Surprising Falls,14,10,13,https://www.youtube.com/embed/QbclL1ca7_s,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Phthalo Green\r\n', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1988-03-02,,3,2,1988
180,121,https://www.twoinchbrush.com/images/painting121.png,Shadow Pond,14,11,13,https://www.youtube.com/embed/BQWJ3kqonpA,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1988-03-09,,3,9,1988
181,122,https://www.twoinchbrush.com/images/painting122.png,Misty Forest Oval,14,12,12,https://www.youtube.com/embed/ddU9vQvSpw8,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1988-03-16,,3,16,1988
182,123,https://www.twoinchbrush.com/images/painting123.png,Natural Wonder,14,13,11,https://www.youtube.com/embed/knOutsaiKfU,"['Alizarin Crimson', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1988-03-23,,3,23,1988
183,98,https://www.twoinchbrush.com/images/painting98.png,Splendor of Winter,15,1,10,https://www.youtube.com/embed/oJvk7gPDHiE,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Prussian Blue', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#000000', '#0C0040', '#021E44', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1988-04-27,,4,27,1988
184,99,https://www.twoinchbrush.com/images/painting99.png,Colors of Nature,15,2,12,https://www.youtube.com/embed/Me9Ietooq4w,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1988-05-04,,5,4,1988
185,100,https://www.twoinchbrush.com/images/painting100.png,Grandpa's Barn,15,3,11,https://www.youtube.com/embed/IPPU49PyfEA,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1988-05-11,,5,11,1988
186,101,https://www.twoinchbrush.com/images/painting101.png,Peaceful Reflections,15,4,13,https://www.youtube.com/embed/gYuH4Ilqdhs,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Phthalo Green\r\n', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1988-05-18,,5,18,1988
187,102,https://www.twoinchbrush.com/images/painting102.png,Hidden Winter Moon Oval,15,5,8,https://www.youtube.com/embed/yxAMOdl6RJE,"['Alizarin Crimson', 'Black Gesso', 'Dark Sienna', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Prussian Blue', 'Titanium White', 'Van Dyke Brown']","['#4E1500', '#000000', '#5F2E1F', '#000000', '#0C0040', '#021E44', '#FFFFFF', '#221B15']",1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1988-05-25,,5,25,1988
188,103,https://www.twoinchbrush.com/images/painting103.png,Waves of Wonder,15,6,12,https://www.youtube.com/embed/tayQX_ng-Nc,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Liquid Clear', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Phthalo Green\r\n', 'Prussian Blue', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFFFFF', '#000000', '#0C0040', '#102E3C', '#021E44', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1988-06-01,,6,1,1988
189,104,https://www.twoinchbrush.com/images/painting104.png,Cabin by the Pond,15,7,12,https://www.youtube.com/embed/TyOO6WeP2AY,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1988-06-08,,6,8,1988
190,105,https://www.twoinchbrush.com/images/painting105.png,Fall Stream,15,8,12,https://www.youtube.com/embed/ZY0ofhdV_L0,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1988-06-15,,6,15,1988
191,106,https://www.twoinchbrush.com/images/painting106.png,Christmas Eve Snow,15,9,9,https://www.youtube.com/embed/cVqFG2pxK2A,"['Alizarin Crimson', 'Black Gesso', 'Cadmium Yellow', 'Dark Sienna', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Prussian Blue', 'Titanium White', 'Van Dyke Brown']","['#4E1500', '#000000', '#FFEC00', '#5F2E1F', '#000000', '#0C0040', '#021E44', '#FFFFFF', '#221B15']",1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1988-06-22,,6,22,1988
192,107,https://www.twoinchbrush.com/images/painting107.png,Forest Down Oval,15,10,12,https://www.youtube.com/embed/COsJUfPN2dA,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1988-06-29,,6,29,1988
193,108,https://www.twoinchbrush.com/images/painting108.png,Pathway to Autumn,15,11,12,https://www.youtube.com/embed/Hg5RKc6xiL4,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1988-07-06,,7,6,1988
